a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e32e8774-651c-4688-90b9-7b0a8c35acb9,client_timestamp,server_timestamp
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2146c58f-48d4-4bd8-b354-1f711153a541,1399504990526,1399504990534
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399504990155,1399504991309
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399504992093,1399504992094
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d21f2b8a-cd21-4f56-9909-b9086a519053,1399504992091,1399504992100
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,67657890-c7ff-4ca8-a636-646893a2cbb5,1399504993535,1399504992250
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3145895d-a0c8-464a-a7d2-e1ffb284d8a8,1399504993554,1399504992339
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2146c58f-48d4-4bd8-b354-1f711153a541,1399504992748,1399504993156
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,872e415a-3321-4682-a898-5f189fecbb6b,1399504992821,1399504994086
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,455f409c-a009-4dad-aa41-bcf3160ff45b,1399504992344,1399504994400
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f55a9aa0-d527-4ce1-9cac-17e8b61962aa,1399505003216,1399505003664
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505004229,1399505004959
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2146c58f-48d4-4bd8-b354-1f711153a541,1399505008927,1399505007476
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2146c58f-48d4-4bd8-b354-1f711153a541,1399505010760,1399505011945
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505017370,1399505018517
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6ea79546-cc22-468b-99a6-03cb0a0cae10,1399505027155,1399505034524
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8e68c411-200a-4ee7-b7c1-7df2194ce4ba,1399505052287,1399505053464
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5c01f3f6-4080-47eb-a046-c97b484b65fd,1399505138002,1399505138346
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,60d75ae1-0892-46a7-946e-918d0e16d6f2,1399505155739,1399505155956
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,556e3ba1-16e5-4e4a-b336-dfa54fe7a42e,1399505288149,1399505288208
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ad72d68d-2986-4621-8a3b-92218459e27c,1399505316937,1399505316546
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c314816c-0317-478b-bcec-763cb97741e1,1399505345922,1399505345885
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c314816c-0317-478b-bcec-763cb97741e1,1399505348339,1399505348321
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505350777,1399505350762
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505351460,1399505351450
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399505352976,1399505352959
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505353051,1399505353717
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,590402a6-77d5-4ec4-9558-f6a55aa936ef,1399505354769,1399505354764
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505352173,1399505355234
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,26ce4660-e5ca-498a-b710-38de08bedf06,1399505356567,1399505356562
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5468b9b8-dd42-4093-b58b-4a2c907921ad,1399505357273,1399505357810
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f723648c-78c5-457f-9b25-742472a74668,1399505357636,1399505357841
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505357109,1399505357849
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399505356405,1399505358186
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3c4d572d-b865-43b6-beff-72c461de7265,1399505357473,1399505358228
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2eb240f8-b949-47aa-af62-be368c4ca3de,1399505356318,1399505359675
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505360202,1399505360772
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb8e55f2-5381-4bab-aebb-865a52b40fe0,1399505362091,1399505362082
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c314816c-0317-478b-bcec-763cb97741e1,1399505362951,1399505362931
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399505363123,1399505363104
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,45d412cd-a981-4198-8763-13895eda843a,1399505369223,1399505369264
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,555e4f9d-eed9-4f62-9387-0c83d50a9d50,1399505370096,1399505369335
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505370447,1399505369721
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399505348724,1399505370289
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,911c4948-5c36-4d7b-8f04-6bf3ed265d97,1399505371157,1399505371241
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,45d412cd-a981-4198-8763-13895eda843a,1399505374894,1399505374322
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,18a33762-301e-4463-aaad-6f449ffb66a2,1399505375542,1399505374762
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399505377802,1399505378073
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505378774,1399505379305
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5468b9b8-dd42-4093-b58b-4a2c907921ad,1399505380770,1399505382025
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0afa635e-c5fb-47a7-a0a3-4c71a6e88b63,1399505382987,1399505383187
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505675778,1399505383411
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399505384545,1399505384645
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6a6d46bc-8b62-49b4-b087-f9fbb352ac47,1399505363617,1399505385173
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84e45efd-0709-476f-ba96-f283de252140,1399505383975,1399505385484
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505385835,1399505385894
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505386925,1399505386922
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5468b9b8-dd42-4093-b58b-4a2c907921ad,1399505388708,1399505388667
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2d09ce1c-e0e6-4e86-ba27-c4003074ef1d,1399505392274,1399505392473
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ef4d7e0d-c537-4751-ab7d-d393f549b600,1399505396872,1399505394476
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505591812,1399505394514
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505395650,1399505395613
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3031ef2-e3b8-497c-88b2-5f4dd3061542,1399505397496,1399505397480
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399505397767,1399505397664
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505400816,1399505397811
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1e6b000a-6b4f-4f09-9565-e3a79d4d5111,1399505400800,1399505398396
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399505397164,1399505398428
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399505398525,1399505398461
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5e035116-8f6e-402a-a13c-d460aabb7d64,1399505396008,1399505398850
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399505397784,1399505399898
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,62bf5de6-67d1-4f37-8a05-1da594b28b06,1399505398555,1399505401402
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399505395618,1399505402118
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e35af7f1-bf7c-4788-8f8d-6d2061530e72,1399505406409,1399505403994
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b7026b2e-2522-4c9d-aa38-1267937a484b,1399505402521,1399505404185
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b7026b2e-2522-4c9d-aa38-1267937a484b,1399505409195,1399505408108
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505411095,1399505410023
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505414507,1399505416050
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1e6b000a-6b4f-4f09-9565-e3a79d4d5111,1399505429533,1399505430932
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1e6b000a-6b4f-4f09-9565-e3a79d4d5111,1399505433125,1399505434289
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505434541,1399505435708
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399505453981,1399505439997
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,86499845-7618-4149-9153-5da8bd011a25,1399505439889,1399505440417
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505388613,1399505440413
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399505442573,1399505443801
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,dc629055-f23c-433f-8e6e-075c4920b2aa,1399505449097,1399505449863
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e6a6aa83-920a-4ebe-a76a-b697e7ffe49a,1399505455133,1399505455122
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505456813,1399505457235
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d1244f94-bbba-4b33-a104-2d3549eae92b,1399505457969,1399505459202
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d21f2b8a-cd21-4f56-9909-b9086a519053,1399505458195,1399505459799
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,baad2db5-223c-4230-b950-d8adc570e94a,1399505463881,1399505462368
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1e6b000a-6b4f-4f09-9565-e3a79d4d5111,1399505466603,1399505466779
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ddfcaf0e-6ac1-4a34-a0c0-c96046dab7b6,1399505472235,1399505473509
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a7ae9abb-fdaf-4233-97ff-0bcc8d164afc,1399505492176,1399505492204
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2fd99bbb-ceb8-419b-b5d3-6624367f6e3f,1399505498007,1399505499719
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,69fae3fe-25f7-46cf-95cf-0e4616bdaf0b,1399505559843,1399505549970
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb369310-2b56-49f6-be89-d305f3ed1ee8,1399505588218,1399505588844
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8c3a6595-1d77-42e0-baf1-a0e7aade22f8,1399505615060,1399505612557
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,69fae3fe-25f7-46cf-95cf-0e4616bdaf0b,1399505653468,1399505653478
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399505680430,1399505681005
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399505730419,1399505731155
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505732403,1399505731874
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,555e4f9d-eed9-4f62-9387-0c83d50a9d50,1399505730868,1399505733637
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399505736114,1399505735399
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505738801,1399505737892
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399505736692,1399505737932
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399505738759,1399505738176
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,5d5d84f1-13e8-4701-8b4a-b516218642c9,1399505740979,1399505740401
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,db7688bf-e07f-4bfa-84fb-32a0fb0ec240,1399505738959,1399505740936
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399505742250,1399505742227
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399505743258,1399505742681
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399505746829,1399505743875
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399505748458,1399505747872
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505751655,1399505748707
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,baad2db5-223c-4230-b950-d8adc570e94a,1399505750559,1399505751781
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e38f1b9e-d8df-4836-b6de-4d30ef59d335,1399505751798,1399505751966
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b5e73ff0-5ed6-4aea-a7b5-d997b8f93862,1399505757326,1399505752322
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399505754872,1399505752864
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505751681,1399505754559
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1385105a-a752-4645-bf1a-2341dd9dcfce,1399505753433,1399505754679
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d1244f94-bbba-4b33-a104-2d3549eae92b,1399505759025,1399505754937
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1385105a-a752-4645-bf1a-2341dd9dcfce,1399505753673,1399505755263
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84f8288b-474b-4674-b7a0-da87f1db1855,1399505759929,1399505755815
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0b88a601-2a9c-4670-b6ce-a87a25c30b86,1399505755840,1399505756141
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399505758203,1399505759747
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,842372d2-4219-43c8-971d-f9ebe25f61bd,1399505759776,1399505759802
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,27edb42c-7b8c-4784-8d08-d39532cc2fb4,1399505764336,1399505764403
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bb8e55f2-5381-4bab-aebb-865a52b40fe0,1399505769346,1399505769401
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b5e73ff0-5ed6-4aea-a7b5-d997b8f93862,1399505771123,1399505770989
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505778717,1399505776651
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505809263,1399505883177
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,34e975ba-16d5-439c-a516-1292b440768e,1399505916729,1399505918518
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399505919108,1399505919115
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,62bf5de6-67d1-4f37-8a05-1da594b28b06,1399505920479,1399505921164
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505914494,1399505921221
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d21f2b8a-cd21-4f56-9909-b9086a519053,1399505920207,1399505921408
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,34e975ba-16d5-439c-a516-1292b440768e,1399505927316,1399505925546
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505926388,1399505926370
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,baad2db5-223c-4230-b950-d8adc570e94a,1399505926525,1399505927738
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e38f1b9e-d8df-4836-b6de-4d30ef59d335,1399505927962,1399505928160
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505935068,1399505930042
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505929314,1399505931004
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,099865b9-d592-4e65-a90d-80e518499868,1399505905210,1399505934133
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399505951505,1399505952272
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505965017,1399505966259
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505976478,1399505969686
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399505943374,1399505972138
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399505986190,1399505986209
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,09f27c08-dba2-415b-97fc-e5fc33026acc,1399505963442,1399505992193
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2f5c7c5f-b2be-400f-bbde-335269238c40,1399505990650,1399505992442
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2c43a6ce-e9b7-4ac8-94e1-0604ca6d73fe,1399507863857,1399505996314
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b158c988-b05a-44df-8938-0d29d6908d32,1399505999957,1399506001579
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,065ec8e2-4a32-4840-9198-582b2cdc13fc,1399505988368,1399506002714
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399506036818,1399506037739
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f1907ce3-8a60-4ca2-a5aa-138d41db02bf,1399506279307,1399506279284
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,099865b9-d592-4e65-a90d-80e518499868,1399506277658,1399506280160
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,34e975ba-16d5-439c-a516-1292b440768e,1399506279648,1399506280218
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,84b26da7-ab83-4935-acb6-abe9d6f84eaf,1399506281100,1399506281072
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399506284293,1399506281874
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,099865b9-d592-4e65-a90d-80e518499868,1399506260407,1399506282013
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,bceb6332-f291-44b6-91fb-d81dc28fd949,1399506282527,1399506283167
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e272b719-def3-4173-89b3-1d62ddd517cc,1399506284581,1399506284693
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399506285529,1399506285493
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,555e4f9d-eed9-4f62-9387-0c83d50a9d50,1399506286788,1399506288196
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2f5c7c5f-b2be-400f-bbde-335269238c40,1399506292395,1399506291656
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399508161936,1399506294367
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399506296326,1399506297213
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e5f9b516-7d18-4a70-8b02-162554ba3cd2,1399506299196,1399506299786
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b107cbe4-fab0-460e-82ef-0c1cd49d7e33,1399506302900,1399506302858
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,632ccbc0-129e-46a1-b52d-6ef9633de06d,1399506304311,1399506303716
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f1907ce3-8a60-4ca2-a5aa-138d41db02bf,1399506304976,1399506304383
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,d1244f94-bbba-4b33-a104-2d3549eae92b,1399506301791,1399506304525
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399506303783,1399506304682
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,2eb240f8-b949-47aa-af62-be368c4ca3de,1399506305518,1399506305553
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,95c7c5cc-03cd-44f8-9eb4-1f88781ba2de,1399506305178,1399506305765
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,e38f1b9e-d8df-4836-b6de-4d30ef59d335,1399506305725,1399506305910
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,ef4d7e0d-c537-4751-ab7d-d393f549b600,1399506311145,1399506306141
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,0d52d50e-001f-4878-8886-a9fbe94182df,1399506504255,1399506306890
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,872e415a-3321-4682-a898-5f189fecbb6b,1399506310899,1399506308036
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,4d74a810-8174-47cc-a14a-1d6becc6bd82,1399506308117,1399506310171
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,67657890-c7ff-4ca8-a636-646893a2cbb5,1399506311486,1399506311590
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cde60e8c-c909-4f95-b872-7e5e61946bd8,1399506313183,1399506312049
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6a1ba0d8-3ac2-4130-b504-ee77a35ee79e,1399506312871,1399506312128
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,48e9fba1-2a94-4fad-972e-9e2897135f64,1399506312932,1399506313112
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,a3d58d6c-a8cf-40f9-805e-b26758acf977,1399506284580,1399506313348
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cfc1ac0c-511a-437e-b525-1f22e8f68772,1399506314833,1399506314594
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,95c7c5cc-03cd-44f8-9eb4-1f88781ba2de,1399506315302,1399506315461
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399506315348,1399506315505
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,872e415a-3321-4682-a898-5f189fecbb6b,1399506315468,1399506315545
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,c483bd78-f772-400b-a608-d9d5bcc3753a,1399506314255,1399506316287
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399506315958,1399506316642
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6a6d46bc-8b62-49b4-b087-f9fbb352ac47,1399506315512,1399506316865
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399506316916,1399506317952
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,3cba773d-0db9-4f2f-a997-288dd9f42084,1399506315309,1399506318166
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,481d394c-4cfc-4df9-9950-4f755536935f,1399506296654,1399506318235
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6a6d46bc-8b62-49b4-b087-f9fbb352ac47,1399506319966,1399506319371
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399506318922,1399506319820
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,cc7a692a-85b6-45fb-b237-b1925d8162b8,1399506317342,1399506320193
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,b7026b2e-2522-4c9d-aa38-1267937a484b,1399506318849,1399506320196
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,1823bd7c-3e71-414c-91dc-71b6679f7ec6,1399506322504,1399506321681
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,6006c665-9c5e-4b73-b08a-e83dc4ccaa16,1399506337394,1399506322933
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,9a402aba-8fd5-4f72-9313-8b8e67706b87,1399506321270,1399506324119
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,8e68c411-200a-4ee7-b7c1-7df2194ce4ba,1399506329346,1399506331082
a35f9fb0-e5ec-46e4-9cd1-5ecd71698454,f3a859de-2ee7-4e1b-9790-c289f9a6bfb4,1399506366308,1399506367412
